rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
1543,2,2,1,3,3,[-0.32455787 -0.10529954  0.23124067  0.3698447  -0.24194017  0.05374663]
1544,2,2,1,3,4,[-0.1024685   0.06627534  0.00355076  0.13507906  0.15092197  0.1311516 ]
1545,2,2,1,4,0,[-0.46962923  0.01023286  0.02551848  0.20633036 -0.08482403  0.04783826]
1546,2,2,1,4,1,[-0.7547892  -0.4889241   0.10328859  0.2640786  -0.5945653  -0.46459666]
1547,2,2,1,4,2,[-0.39127645 -0.47708234 -0.2134743   0.04624147 -0.03044336 -0.5662724 ]
1548,2,2,1,4,3,[-0.8743728  -0.671212    0.17062713  0.307136   -0.83973145 -0.64273757]
1549,2,2,1,4,4,[-0.28579223 -0.02093463 -0.10147899  0.07710427  0.00485514 -0.04320867]
1550,2,2,2,0,0,[-0.20735487  0.1756852   0.10693745  0.26665166  0.21082288  0.2833202 ]
1551,2,2,2,0,1,[-0.32128167  0.00883069  0.19055696  0.33798674 -0.05985595  0.14291911]
1552,2,2,2,0,2,[-0.24758801 -0.3206151  -0.10037741  0.10599969  0.16640423 -0.34451476]
1553,2,2,2,0,3,[-0.35708016 -0.01378584  0.25438794  0.384483   -0.18868749  0.14440435]
1554,2,2,2,0,4,[-0.16782057 -0.00949718 -0.02590988  0.1199839   0.16401242  0.01352975]
1555,2,2,2,1,0,[-0.2799768   0.05547092 -0.00641063  0.15969893 -0.06275187  0.07603001]
1556,2,2,2,1,1,[-0.46883088 -0.2633396   0.05725168  0.19769238 -0.38010734 -0.23814943]
1557,2,2,2,1,2,[-0.22154814 -0.27556643 -0.18714021  0.05872135 -0.034722   -0.36169547]
1558,2,2,2,1,3,[-0.55147886 -0.38261336  0.11175756  0.22428505 -0.5320856  -0.3455758 ]
1559,2,2,2,1,4,[-0.16344023  0.02214577 -0.09395503  0.07063437 -0.01364195 -0.00599943]
1560,2,2,2,2,0,[-0.15051764  0.05353169  0.04572894  0.16297549  0.04096998  0.11689664]
1561,2,2,2,2,1,[-0.25314078 -0.11521535  0.09264404  0.19781387 -0.1576676  -0.04252896]
1562,2,2,2,2,2,[-0.14283396 -0.21042867 -0.08064763  0.07726026  0.03975311 -0.22532259]
1563,2,2,2,2,3,[-0.29397154 -0.16617773  0.13006122  0.22035791 -0.2527215  -0.08307622]
1564,2,2,2,2,4,[-0.10020024 -0.00802357 -0.02905986  0.08068665  0.04565838  0.00634772]
1565,2,2,2,3,0,[-0.12862931  0.17578864  0.1170056   0.27967712  0.19232416  0.31573513]
1566,2,2,2,3,1,[-0.23068294  0.0125324   0.18898652  0.3421258  -0.04392165  0.1757206 ]
1567,2,2,2,3,2,[-0.16241874 -0.23647231 -0.06383311  0.13903536  0.15689847 -0.21389095]
1568,2,2,2,3,3,[-0.26547962 -0.0202946   0.24301428  0.380903   -0.15782599  0.16190301]
1569,2,2,2,3,4,[-0.10367159  0.02595557 -0.00347092  0.14134358  0.1501222   0.08028215]
1570,2,2,2,4,0,[-0.4476684  -0.01482031  0.01459964  0.21629629 -0.04999054  0.00952448]
1571,2,2,2,4,1,[-0.68616205 -0.40158728  0.10611491  0.27727747 -0.4894043  -0.36537418]
1572,2,2,2,4,2,[-0.40048185 -0.5387528  -0.23957065  0.05741664 -0.02866993 -0.6659241 ]
1573,2,2,2,4,3,[-0.7813834  -0.52273035  0.18321547  0.32132143 -0.69666916 -0.4653686 ]
1574,2,2,2,4,4,[-0.2946285  -0.0949991  -0.11751525  0.0838346   0.00434616 -0.14154601]
1575,2,2,3,0,0,[-0.20339677  0.17554422  0.10988458  0.25776505  0.20121251  0.28908142]
1576,2,2,3,0,1,[-0.32288396 -0.00769253  0.18780716  0.32606497 -0.07443629  0.12652373]
1577,2,2,3,0,2,[-0.23557718 -0.29592153 -0.08721448  0.10224281  0.16516137 -0.30504075]
1578,2,2,3,0,3,[-0.3626347  -0.04181364  0.24710742  0.3706729  -0.20695557  0.11196004]
1579,2,2,3,0,4,[-0.15905865  0.00670953 -0.01834993  0.11630291  0.16245526  0.03892934]
1580,2,2,3,1,0,[-0.2722225   0.06649642  0.00148048  0.1539321  -0.0648587   0.09750654]
1581,2,2,3,1,1,[-0.46546063 -0.26813284  0.05981411  0.19003604 -0.38668522 -0.23829697]
1582,2,2,3,1,2,[-0.20766243 -0.24161196 -0.16960384  0.0561894  -0.02958628 -0.30836478]
1583,2,2,3,1,3,[-0.55128926 -0.39870158  0.10982613  0.21545865 -0.5421499  -0.361746  ]
1584,2,2,3,1,4,[-0.15294339  0.0456899  -0.08312224  0.06821385 -0.01026519  0.03008749]
1585,2,2,3,2,0,[-0.14700566  0.05735525  0.04876744  0.15744455  0.03712363  0.1252753 ]
1586,2,2,3,2,1,[-0.25282    -0.12181572  0.09215839  0.19072461 -0.16453838 -0.04830389]
1587,2,2,3,2,2,[-0.1347478  -0.19111167 -0.07119605  0.07442492  0.04092306 -0.19567344]
1588,2,2,3,2,3,[-0.29593477 -0.18018425  0.1267092   0.21233858 -0.26189128 -0.0992026 ]
1589,2,2,3,2,4,[-0.09417831  0.00510695 -0.0234727   0.07809633  0.0462184   0.02596377]
1590,2,2,3,3,0,[-0.1268332   0.17584075  0.11869126  0.2701333   0.1832911   0.31940022]
1591,2,2,3,3,1,[-0.23366201 -0.00161712  0.18578681  0.33005416 -0.0572649   0.16015467]
1592,2,2,3,3,2,[-0.1535932  -0.21491769 -0.05329298  0.13389386  0.15517598 -0.18089242]
1593,2,2,3,3,3,[-0.27177864 -0.04440194  0.23596394  0.3673478  -0.17430612  0.13251257]
1594,2,2,3,3,4,[-0.09734253  0.04005386  0.00238298  0.13668793  0.14822212  0.10124852]
1595,2,2,3,4,0,[-0.4364559  -0.00294662  0.02343355  0.20840362 -0.05425671  0.03406532]
1596,2,2,3,4,1,[-0.68128765 -0.4112639   0.10768706  0.26636317 -0.49978513 -0.37013388]
1597,2,2,3,4,2,[-0.38040024 -0.49506    -0.21754326  0.05462354 -0.02295212 -0.59767586]
1598,2,2,3,4,3,[-0.7812069 -0.5478581  0.1787616  0.3084779 -0.7118775 -0.4918408]
1599,2,2,3,4,4,[-0.2794112  -0.06482331 -0.10405205  0.08095167  0.00820252 -0.09549546]
1600,2,2,4,0,0,[-0.23597682  0.18873146  0.10802785  0.28247398  0.21601936  0.29185727]
1601,2,2,4,0,1,[-0.3674871  -0.01030635  0.19583115  0.359286   -0.09068597  0.11636047]
1602,2,2,4,0,2,[-0.2752562  -0.347957   -0.11344361  0.10781293  0.17282858 -0.3817683 ]
1603,2,2,4,0,3,[-0.4098177  -0.04361712  0.26363555  0.4098351  -0.2368186   0.10658382]
1604,2,2,4,0,4,[-0.18651763 -0.00473029 -0.03251222  0.12497506  0.17291051  0.01299975]
1605,2,2,4,1,0,[-0.3112526   0.06314795 -0.01057393  0.16686949 -0.08049584  0.07839475]
1606,2,2,4,1,1,[-0.52487653 -0.3050391   0.05549074  0.20744303 -0.43857414 -0.29025444]
1607,2,2,4,1,2,[-0.24267817 -0.29064026 -0.20309427  0.05722626 -0.0440438  -0.38493165]
1608,2,2,4,1,3,[-0.6186664  -0.44604546  0.11285124  0.23631166 -0.6103648  -0.4216489 ]
1609,2,2,4,1,4,[-0.17836432  0.03632046 -0.10288013  0.07189228 -0.01934993  0.0038193 ]
1610,2,2,4,2,0,[-0.1710977   0.05722951  0.0445451   0.17057513  0.0347192   0.11735281]
1611,2,2,4,2,1,[-0.28804278 -0.13930988  0.09347144  0.20791179 -0.1897601  -0.07260985]
1612,2,2,4,2,2,[-0.15946348 -0.22667071 -0.09020986  0.07757229  0.03716078 -0.24743308]
1613,2,2,4,2,3,[-0.33485696 -0.20135882  0.13304707  0.2324462  -0.29726985 -0.12522614]
1614,2,2,4,2,4,[-0.11172639 -0.00365315 -0.03420627  0.08289807  0.04534334  0.00756614]
1615,2,2,4,3,0,[-0.15137677  0.1889813   0.11860578  0.2946098   0.19571054  0.3268482 ]
1616,2,2,4,3,1,[-0.26916406 -0.00436449  0.19403875  0.3617891  -0.07203186  0.15402883]
1617,2,2,4,3,2,[-0.18390578 -0.25615925 -0.07436205  0.14196673  0.16193199 -0.24024716]
1618,2,2,4,3,3,[-0.30998594 -0.04797532  0.25135055  0.4040072  -0.20114225  0.12870911]
1619,2,2,4,3,4,[-0.11783421  0.03341985 -0.00852438  0.14675935  0.15714645  0.08463396]
1620,2,2,4,4,0,[-0.49745017 -0.01764349  0.00873832  0.2268051  -0.07229014 -0.00397766]
1621,2,2,4,4,1,[-0.76813674 -0.4663124   0.10399562  0.29202464 -0.5682497  -0.44705263]
1622,2,2,4,4,2,[-0.43951938 -0.5805661  -0.2623971   0.05411233 -0.04127704 -0.7232762 ]
1623,2,2,4,4,3,[-0.87696505 -0.61233854  0.18546294  0.3398015  -0.8026103  -0.57415104]
1624,2,2,4,4,4,[-0.32250476 -0.09198451 -0.13055897  0.0850768  -0.00221902 -0.14776567]
1625,2,3,0,0,0,[-0.11959866  0.1523679   0.05229812  0.15641631  0.10551859  0.22643289]
1626,2,3,0,0,1,[-0.21289785 -0.01449206  0.09535249  0.19472793 -0.08566765  0.06536195]
1627,2,3,0,0,2,[-0.11476286 -0.08853036 -0.05646187  0.06719448  0.10433352 -0.0765807 ]
1628,2,3,0,0,3,[-0.25193626 -0.07242908  0.12846959  0.21925662 -0.1819244   0.01301636]
1629,2,3,0,0,4,[-0.07700925  0.07689992 -0.01667854  0.07389053  0.09927325  0.10623817]
1630,2,3,0,1,0,[-0.15754855  0.1126785  -0.01566645  0.09654605 -0.05118232  0.14056632]
1631,2,3,0,1,1,[-0.29785535 -0.15538196  0.01641308  0.11620949 -0.27324748 -0.13666663]
1632,2,3,0,1,2,[-0.09324594 -0.02325502 -0.11053395  0.0403612  -0.00784823 -0.0415474 ]
1633,2,3,0,1,3,[-0.36604849 -0.27828482  0.04487476  0.12975727 -0.3853829  -0.2629287 ]
1634,2,3,0,1,4,[-0.06963849  0.12605673 -0.05876037  0.04596523 -0.00172413  0.1298018 ]
1635,2,3,0,2,0,[-0.08312904  0.07387704  0.02103872  0.09978937  0.01446981  0.12194636]
1636,2,3,0,2,1,[-0.1617338  -0.07457674  0.04495081  0.11824242 -0.12470624 -0.02811834]
1637,2,3,0,2,2,[-0.05959311 -0.04548919 -0.04539648  0.05196593  0.03070933 -0.03314131]
1638,2,3,0,2,3,[-0.19818842 -0.13660534  0.06432802  0.12978789 -0.19497567 -0.09029713]
1639,2,3,0,2,4,[-0.04139711  0.05949767 -0.01760804  0.05238431  0.03076085  0.08134101]
1640,2,3,0,3,0,[-0.06952805  0.15043609  0.06167207  0.16877136  0.09904937  0.2465689 ]
1641,2,3,0,3,1,[-0.1527672  -0.00709789  0.09883989  0.2024792  -0.06816807  0.09392106]
1642,2,3,0,3,2,[-0.06425764 -0.04600832 -0.03351928  0.09045859  0.10044851 -0.00550501]
1643,2,3,0,3,3,[-0.18925966 -0.06649792  0.12680247  0.22271655 -0.15340078  0.03780891]
1644,2,3,0,3,4,[-0.03868623  0.09167385 -0.00184272  0.08951887  0.09248226  0.1408897 ]
1645,2,3,0,4,0,[-0.2580714   0.07935384 -0.00813659  0.1268485  -0.05307002  0.10963895]
1646,2,3,0,4,1,[-0.43699247 -0.25249067  0.03814543  0.1586299  -0.35905653 -0.2301667 ]
1647,2,3,0,4,2,[-0.1905373  -0.15392111 -0.14130966  0.03845261 -0.00518003 -0.19105248]
1648,2,3,0,4,3,[-0.5189762  -0.39142087  0.07834436  0.18153483 -0.5112412  -0.3695312 ]
1649,2,3,0,4,4,[-0.14116645  0.07837465 -0.07374062  0.05278423  0.00806749  0.07396625]
1650,2,3,1,0,0,[-0.1136863   0.17130144  0.09754685  0.20922923  0.1574768   0.3146656 ]
1651,2,3,1,0,1,[-0.20550619  0.02061038  0.15204069  0.25557694 -0.03684025  0.18006602]
1652,2,3,1,0,2,[-0.1160045  -0.11738184 -0.03467341  0.10521026  0.14562427 -0.05724253]
1653,2,3,1,0,3,[-0.24389298 -0.0242756   0.19130883  0.28363207 -0.13540511  0.14454885]
1654,2,3,1,0,4,[-0.07878914  0.06584568  0.00572807  0.10619383  0.13143021  0.13747975]
1655,2,3,1,1,0,[-0.16993612  0.1077503   0.00565603  0.13635199 -0.03107493  0.17824419]
1656,2,3,1,1,1,[-0.31518367 -0.1506078   0.04694699  0.16097867 -0.26001617 -0.08143244]
1657,2,3,1,1,2,[-0.10419102 -0.06710108 -0.10992557  0.07042951  0.00707796 -0.06148523]
1658,2,3,1,1,3,[-0.38618407 -0.26410794  0.08127797  0.176476   -0.3757318  -0.19483566]
1659,2,3,1,1,4,[-0.08081437  0.10275081 -0.05293896  0.07111     0.00873515  0.12976363]
1660,2,3,1,2,0,[-0.0774719   0.07949692  0.04896859  0.14035773  0.04236906  0.17354463]
1661,2,3,1,2,1,[-0.15714109 -0.06088219  0.07965417  0.16315731 -0.10024817  0.03759309]
1662,2,3,1,2,2,[-0.05621813 -0.06796607 -0.03216075  0.08395748  0.05339534 -0.02311701]
1663,2,3,1,2,3,[-0.1945223  -0.11582562  0.10272621  0.17618024 -0.17271623 -0.01545748]
1664,2,3,1,2,4,[-0.03989311  0.04922234 -0.0038046   0.07879092  0.04796009  0.09942904]
1665,2,3,1,3,0,[-0.04934406  0.17044546  0.10985305  0.23140544  0.15211685  0.34144813]
1666,2,3,1,3,1,[-0.13104917  0.02638432  0.15726152  0.27245542 -0.01765727  0.21174817]
1667,2,3,1,3,2,[-0.05124298 -0.06699911 -0.00655888  0.13916454  0.14373823  0.02863933]
1668,2,3,1,3,3,[-0.16737376 -0.02220006  0.19045714  0.29535466 -0.105165    0.16947757]
1669,2,3,1,3,4,[-0.0291169   0.0853514   0.02405065  0.12994657  0.12622692  0.18187444]
1670,2,3,1,4,0,[-0.2795246   0.07497767  0.02724175  0.17678429 -0.01993008  0.16826415]
1671,2,3,1,4,1,[-0.46293363 -0.24157968  0.08664573  0.21627785 -0.3347335  -0.14491606]
1672,2,3,1,4,2,[-0.21259305 -0.21483685 -0.13452159  0.07369157  0.01979785 -0.21436612]
1673,2,3,1,4,3,[-0.5470764  -0.3661087   0.13475564  0.24268964 -0.49150637 -0.26513293]
1674,2,3,1,4,4,[-0.16144684  0.04573233 -0.06145183  0.08290384  0.02601981  0.0766032 ]
1675,2,3,2,0,0,[-0.10510738  0.15673287  0.08682016  0.21599069  0.16471715  0.2876689 ]
1676,2,3,2,0,1,[-0.17771529  0.05082949  0.15018655  0.26390806  0.00081426  0.21225388]
1677,2,3,2,0,2,[-0.1194232  -0.1440199  -0.05591798  0.11235481  0.13882707 -0.11178829]
1678,2,3,2,0,3,[-0.20623194  0.03030797  0.19618888  0.29242018 -0.08085904  0.21147113]
1679,2,3,2,0,4,[-0.08249714  0.03364307 -0.00761994  0.11088058  0.12501158  0.08742665]
1680,2,3,2,1,0,[-0.16753104  0.07692575 -0.01458214  0.14335264 -0.02498488  0.12159654]
1681,2,3,2,1,1,[-0.2911624  -0.12648444  0.03667002  0.16952422 -0.2211714  -0.0667366 ]
1682,2,3,2,1,2,[-0.11623527 -0.11838507 -0.14204107  0.07748024 -0.00386997 -0.15661429]
1683,2,3,2,1,3,[-0.35067317 -0.20867924  0.07908779  0.18545824 -0.31834656 -0.13628006]
1684,2,3,2,1,4,[-0.09099722  0.05124754 -0.07421039  0.0759227   0.00064026  0.04897868]
1685,2,3,2,2,0,[-0.0722177   0.0665082   0.04016672  0.14679629  0.0485572   0.14991608]
1686,2,3,2,2,1,[-0.13825831 -0.04069559  0.07701372  0.17068052 -0.07300624  0.05724816]
1687,2,3,2,2,2,[-0.05981897 -0.09185971 -0.0482836   0.09040471  0.04920229 -0.06865323]
1688,2,3,2,2,3,[-0.16856495 -0.07721785  0.10486076  0.18395424 -0.13375533  0.03004079]
1689,2,3,2,2,4,[-0.04331255  0.02303302 -0.01412438  0.08330307  0.04444831  0.0592288 ]
1690,2,3,2,3,0,[-0.03984626  0.15670046  0.10127202  0.24054182  0.16047674  0.3179362 ]
1691,2,3,2,3,1,[-0.10445184  0.05293733  0.15666851  0.2829926   0.01740604  0.24151313]
1692,2,3,2,3,2,[-0.05277775 -0.09261729 -0.02470912  0.14833441  0.13925534 -0.02091638]
1693,2,3,2,3,3,[-0.13202703  0.02645653  0.19591527  0.3061959  -0.05529698  0.23068017]
1694,2,3,2,3,4,[-0.03118261  0.05544224  0.01279334  0.13636048  0.12204308  0.13690129]
1695,2,3,2,4,0,[-0.2726032   0.04707381  0.00567157  0.18533899 -0.00881843  0.11358958]
1696,2,3,2,4,1,[-0.42691135 -0.19816694  0.07792256  0.22714905 -0.27849382 -0.10711715]
1697,2,3,2,4,2,[-0.2242281  -0.26626515 -0.1711584   0.08255553  0.00893269 -0.31529558]
1698,2,3,2,4,3,[-0.49582115 -0.28312     0.1360865   0.25427312 -0.41010696 -0.17209047]
1699,2,3,2,4,4,[-0.17184836 -0.01040515 -0.08533419  0.08872145  0.01698501 -0.01216794]
1700,2,3,3,0,0,[-0.1020828   0.15705371  0.09231976  0.20936663  0.16032179  0.29540884]
1701,2,3,3,0,1,[-0.17825808  0.04082744  0.1509129   0.2552657  -0.00714156  0.20457952]
1702,2,3,3,0,2,[-0.11168332 -0.12846029 -0.04262103  0.10904151  0.13987732 -0.08153183]
1703,2,3,3,0,3,[-0.20915695  0.01314283  0.19302385  0.28257942 -0.0914361   0.19257161]
1704,2,3,3,0,4,[-0.07671347  0.044001    0.00058897  0.10781388  0.1254488   0.10725418]
1705,2,3,3,1,0,[-0.1617047   0.08470432 -0.00454786  0.1386653  -0.02384679  0.14123195]
1706,2,3,3,1,1,[-0.28805894 -0.12866531  0.04197956  0.16357113 -0.22326453 -0.06231078]
1707,2,3,3,1,2,[-0.10700139 -0.09657327 -0.12430938  0.07489624  0.00204894 -0.11540455]
1708,2,3,3,1,3,[-0.34941515 -0.21792324  0.08030627  0.17877926 -0.32297328 -0.1432849 ]
1709,2,3,3,1,4,[-0.08383977  0.06657507 -0.06272774  0.07362119  0.00482551  0.07718939]
1710,2,3,3,2,0,[-0.06984418  0.06918738  0.0446458   0.14218271  0.04725219  0.15800199]
1711,2,3,3,2,1,[-0.13790837 -0.04459008  0.0784473   0.1650286  -0.07649142  0.05542743]
1712,2,3,3,2,2,[-0.05482077 -0.07968094 -0.03879496  0.08754785  0.0511873  -0.04626114]
1713,2,3,3,2,3,[-0.16955386 -0.08572895  0.10375842  0.1777397  -0.13888414  0.02093109]
1714,2,3,3,2,4,[-0.03949558  0.03141234 -0.00817311  0.08083329  0.0457624   0.07421749]
1715,2,3,3,3,0,[-0.03892916  0.15688299  0.1051522   0.23281823  0.15586278  0.32303423]
1716,2,3,3,3,1,[-0.10659049  0.04417339  0.15642178  0.2735918   0.00970568  0.23322293]
1717,2,3,3,3,2,[-0.04773706 -0.07924797 -0.01402703  0.14346273  0.13941245  0.00380553]
1718,2,3,3,3,3,[-0.13612378  0.01150127  0.19234239  0.29590008 -0.06521308  0.21274006]
1719,2,3,3,3,4,[-0.02747952  0.06429512  0.01922964  0.13215287  0.12180532  0.15284911]
1720,2,3,3,4,0,[-0.2640636   0.05564497  0.01744973  0.17934713 -0.00838551  0.1366597 ]
1721,2,3,3,4,1,[-0.42238498 -0.20320371  0.0833763   0.2191257  -0.28249982 -0.10461805]
1722,2,3,3,4,2,[-0.21068107 -0.23818678 -0.14903635  0.07987401  0.01591631 -0.2627904 ]
1723,2,3,3,4,3,[-0.4940902  -0.2978278   0.1361597   0.24501395 -0.41760406 -0.18498749]
1724,2,3,3,4,4,[-0.16135746  0.00924241 -0.07111648  0.08617041  0.02202357  0.0236795 ]
1725,2,3,4,0,0,[-0.12098867  0.17077065  0.0883236   0.22694148  0.17041612  0.3021112 ]
1726,2,3,4,0,1,[-0.20450199  0.0444399   0.15441069  0.27838263 -0.0156853   0.20447633]
1727,2,3,4,0,2,[-0.13428123 -0.15430047 -0.06310146  0.1145947   0.14564565 -0.12463275]
1728,2,3,4,0,3,[-0.2373917   0.01646897  0.20282988  0.30940703 -0.10835453  0.19553326]
1729,2,3,4,0,4,[-0.0925054   0.04150443 -0.01109803  0.11479179  0.132343    0.09447756]
1730,2,3,4,1,0,[-0.18524435  0.08856364 -0.0165652   0.14887041 -0.03316521  0.1335754 ]
1731,2,3,4,1,1,[-0.3244196  -0.1463369   0.03622192  0.17673345 -0.2547462  -0.08966186]
1732,2,3,4,1,2,[-0.12709068 -0.11976777 -0.15117362  0.07758869 -0.00628745 -0.15881377]
1733,2,3,4,1,3,[-0.39127055 -0.24313919  0.08031639  0.19406578 -0.3647084  -0.17579646]
1734,2,3,4,1,4,[-0.09871152  0.06591535 -0.07926814  0.07747673 -0.00068911  0.06387727]
1735,2,3,4,2,0,[-0.08357752  0.07308446  0.04006991  0.15257357  0.04656586  0.15696909]
1736,2,3,4,2,1,[-0.15855594 -0.05179315  0.07822128  0.17807704 -0.09102333  0.0448477 ]
1737,2,3,4,2,2,[-0.06841051 -0.09706154 -0.05349747  0.0916338   0.04976966 -0.07468873]
1738,2,3,4,2,3,[-0.1928305  -0.09583225  0.10735283  0.19256382 -0.15975963  0.00918799]
1739,2,3,4,2,4,[-0.04925477  0.02933937 -0.0168282   0.08545361  0.04568483  0.06553822]
1740,2,3,4,3,0,[-0.05190367  0.17027423  0.10329276  0.25133628  0.16505688  0.33359495]
1741,2,3,4,3,1,[-0.12629853  0.04736026  0.16092686  0.29681668  0.00252056  0.236309  ]
1742,2,3,4,3,2,[-0.06365357 -0.09871138 -0.0301254   0.15166508  0.14520751 -0.02741609]
1743,2,3,4,3,3,[-0.15793279  0.01341673  0.20214531  0.32211885 -0.07990395  0.21718912]
1744,2,3,4,3,4,[-0.03823831  0.06457321  0.01043763  0.14085206  0.12826145  0.14672025]
1745,2,3,4,4,0,[-0.30130607  0.05409765  0.00279014  0.19305825 -0.01918376  0.11837559]
1746,2,3,4,4,1,[-0.4756917  -0.23043202  0.07748607  0.23765498 -0.3239128  -0.14567965]
1747,2,3,4,4,2,[-0.24558803 -0.28222394 -0.18438078  0.08165584  0.00517823 -0.3358091 ]
1748,2,3,4,4,3,[-0.553546   -0.3321452   0.13827205  0.26710626 -0.4728507  -0.22944228]
1749,2,3,4,4,4,[-0.18719415 -0.00117134 -0.09284476  0.09033541  0.01552644 -0.00518292]
1750,2,4,0,0,0,[-0.10634124  0.11630772  0.05100852  0.15952517  0.08683008  0.20278424]
1751,2,4,0,0,1,[-0.18487348 -0.02022214  0.09559662  0.1947393  -0.0738387   0.07957487]
1752,2,4,0,0,2,[-0.09905984 -0.08638719 -0.05338071  0.07998614  0.08778754 -0.06753248]
1753,2,4,0,0,3,[-0.21882649 -0.06719867  0.12891552  0.21618354 -0.15511505  0.04177637]
1754,2,4,0,0,4,[-0.06943428  0.05288844 -0.01512775  0.08130416  0.0802261   0.08756965]
1755,2,4,0,1,0,[-0.15003936  0.07655386 -0.02313454  0.10410193 -0.0573786   0.10599207]
1756,2,4,0,1,1,[-0.2708408  -0.14477931  0.01181886  0.12269498 -0.24675135 -0.11733594]
1757,2,4,0,1,2,[-0.08941255 -0.03713292 -0.11597752  0.05365975 -0.01620357 -0.0602155 ]
1758,2,4,0,1,3,[-0.33060768 -0.24644987  0.04193135  0.13450697 -0.34268552 -0.21829657]
1759,2,4,0,1,4,[-0.07107893  0.08874999 -0.06350853  0.0545395  -0.0128462   0.08908124]
1760,2,4,0,2,0,[-0.07128303  0.05422247  0.02170241  0.10863186  0.01086815  0.11161722]
1761,2,4,0,2,1,[-0.13807033 -0.06791819  0.04723139  0.12596501 -0.10691894 -0.00717982]
1762,2,4,0,2,2,[-0.0488025  -0.04612414 -0.04290722  0.06536531  0.02651559 -0.02863096]
1763,2,4,0,2,3,[-0.1699539  -0.11895975  0.067168    0.13587804 -0.16677319 -0.05598497]
1764,2,4,0,2,4,[-0.0359503   0.04184326 -0.01611758  0.06142377  0.02398722  0.06780426]
1765,2,4,0,3,0,[-0.05160538  0.12104844  0.06508511  0.17970307  0.08973598  0.2345407 ]
1766,2,4,0,3,1,[-0.12118314 -0.00773938  0.10405851  0.21108918 -0.05070042  0.11744624]
1767,2,4,0,3,2,[-0.04546777 -0.0449071  -0.02715831  0.10884164  0.09203083  0.00743794]
1768,2,4,0,3,3,[-0.15303373 -0.0561502   0.13233735  0.2285585  -0.1229874   0.07530849]
1769,2,4,0,3,4,[-0.02814857  0.06999785  0.00246257  0.10168126  0.08083554  0.12854546]
1770,2,4,0,4,0,[-0.24430734  0.03994747 -0.01567097  0.13254154 -0.06493556  0.07558767]
1771,2,4,0,4,1,[-0.39734998 -0.23364192  0.03400036  0.1623529  -0.32452303 -0.19579847]
1772,2,4,0,4,2,[-0.17943783 -0.15515366 -0.1446002   0.05378192 -0.01887185 -0.19493932]
1773,2,4,0,4,3,[-0.468656   -0.3479319   0.07573183  0.18259072 -0.45381048 -0.3050359 ]
1774,2,4,0,4,4,[-0.13863662  0.04129532 -0.07728789  0.06190851 -0.00990546  0.03496707]
1775,2,4,1,0,0,[-0.09617186  0.13446468  0.10008521  0.2196473   0.13926443  0.30003893]
1776,2,4,1,0,1,[-0.1740853   0.01225113  0.15721822  0.26288906 -0.02364584  0.20358624]
1777,2,4,1,0,2,[-0.09347647 -0.10964021 -0.02899565  0.12566742  0.13070664 -0.03592728]
1778,2,4,1,0,3,[-0.2085818  -0.02352833  0.1972497   0.28739187 -0.10716619  0.1817317 ]
1779,2,4,1,0,4,[-0.06672923  0.04464775  0.00969752  0.11951448  0.11300828  0.12750149]
1780,2,4,1,1,0,[-0.16120148  0.07138136 -0.00291392  0.1506062  -0.03911916  0.14662054]
1781,2,4,1,1,1,[-0.2881548  -0.1413702   0.04245789  0.17424567 -0.23473123 -0.05844504]
1782,2,4,1,1,2,[-0.09636927 -0.07585631 -0.11807796  0.09050477 -0.00205345 -0.07501995]
1783,2,4,1,1,3,[-0.35188848 -0.23499346  0.07945582  0.18768819 -0.33409572 -0.14664273]
1784,2,4,1,1,4,[-0.08017859  0.06789331 -0.05929574  0.08492908 -0.00363553  0.09226488]
1785,2,4,1,2,0,[-0.06134442  0.06039401  0.05234949  0.15660958  0.04003998  0.17068547]
1786,2,4,1,2,1,[-0.12975787 -0.05455301  0.08546489  0.17839535 -0.08061378  0.06647484]
1787,2,4,1,2,2,[-0.03961885 -0.06430712 -0.02800996  0.10469025  0.05107058 -0.00963082]
1788,2,4,1,2,3,[-0.16336133 -0.09954888  0.10957674  0.18947959 -0.14262253  0.02642434]
1789,2,4,1,2,4,[-0.03051305  0.03389957 -0.00071976  0.09352966  0.0422314   0.09235468]
1790,2,4,1,3,0,[-0.02406094  0.14170784  0.11879756  0.2528279   0.14569336  0.34206718]
1791,2,4,1,3,1,[-0.0926551   0.02495205  0.16916634  0.2917334   0.00357564  0.24853154]
1792,2,4,1,3,2,[-0.02323454 -0.05997907  0.00390664  0.16795446  0.13894843  0.05634701]
1793,2,4,1,3,3,[-0.12539674 -0.01419812  0.20322073  0.31141588 -0.07096311  0.21952403]
1794,2,4,1,3,4,[-0.01210151  0.06693956  0.03195681  0.1502029   0.11688074  0.18035251]
1795,2,4,1,4,0,[-0.26440552  0.0350147   0.01975927  0.1897842  -0.03391037  0.13972805]
1796,2,4,1,4,1,[-0.4233634  -0.22501834  0.08407911  0.22735637 -0.30120647 -0.10421687]
1797,2,4,1,4,2,[-0.19636586 -0.20878072 -0.13956133  0.09668358  0.00554916 -0.20895696]
1798,2,4,1,4,3,[-0.49834034 -0.326943    0.13484627  0.25066945 -0.43484658 -0.19478801]
1799,2,4,1,4,4,[-0.15623695  0.01220498 -0.06578089  0.0979275   0.00672107  0.04366754]
